id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,fiscal_year,sort_order,is_ttm,equity,debt_to_equity,equity_ratio
515,DIVISLAB,Sep 2024,53.0,13664,8,1861,15586,4658,1316,85,9527,15586,2024,202410,False,13717.0,0.000583217904789677,0.8800846913897087
516,DLF,Mar 2013,340.0,25389,26600,12318,64647,19849,7834,1334,35630,64647,2013,201304,False,25729.0,1.0338528508686695,0.39799217287731836
517,DLF,Mar 2014,356.0,27039,24133,12997,64525,18835,5979,891,38820,64525,2014,201404,False,27395.0,0.8809271764920606,0.42456412243316544
518,DLF,Mar 2015,356.0,27013,24495,14398,66262,19619,5901,623,40119,66262,2015,201504,False,27369.0,0.8949906828894004,0.4130421659473001
519,DLF,Mar 2016,357.0,23712,25264,12396,61729,3943,1779,21310,34697,61729,2016,201604,False,24069.0,1.049648926004404,0.3899139788430073
520,DLF,Mar 2017,357.0,24216,29202,10179,63954,24640,153,1209,37952,63954,2017,201704,False,24573.0,1.1883774874862654,0.38422928980204524
521,DLF,Mar 2018,357.0,34954,17491,7783,60585,8082,137,20832,31533,60585,2018,201804,False,35311.0,0.49534139503270935,0.5828340348271024
522,DLF,Mar 2019,441.0,33135,17222,15684,66483,6322,103,21005,39053,66483,2019,201904,False,33576.0,0.5129258994519895,0.5050313614006589
523,DLF,Mar 2020,495.0,33952,8103,13341,55890,5187,89,18566,32049,55890,2020,202004,False,34447.0,0.23523093447905477,0.6163356593308285
524,DLF,Mar 2021,495.0,34849,6886,11258,53488,4856,95,19746,28791,53488,2021,202104,False,35344.0,0.19482797645993663,0.6607837271911456
525,DLF,Mar 2022,495.0,35867,4182,10623,51167,4862,81,19779,26444,51167,2022,202204,False,36362.0,0.1150101754578956,0.710653350792503
526,DLF,Mar 2023,495.0,37192,3334,11551,52572,4785,61,19481,28245,52572,2023,202304,False,37687.0,0.08846551861384562,0.716864490603363
527,DLF,Mar 2024,495.0,38936,4834,14804,59069,3880,71,20138,34981,59069,2024,202404,False,39431.0,0.12259389820192235,0.6675413499466726
528,DLF,Sep 2024,495.0,39732,4290,18062,62579,3836,73,20900,37770,62579,2024,202410,False,40227.0,0.1066447908121411,0.6428194761821058
529,DMART,Mar 2013,544.0,245,526,176,1492,925,118,16,433,1492,2013,201304,False,789.0,0.6666666666666666,0.5288203753351206
530,DMART,Mar 2014,547.0,409,641,211,1808,1172,89,16,532,1808,2014,201404,False,956.0,0.6705020920502092,0.5287610619469026
531,DMART,Mar 2015,562.0,638,904,251,2355,1528,98,15,713,2355,2015,201504,False,1200.0,0.7533333333333333,0.5095541401273885
532,DMART,Mar 2016,562.0,959,1192,389,3102,2094,82,29,897,3102,2016,201604,False,1521.0,0.7836949375410914,0.49032882011605416
533,DMART,Mar 2017,624.0,3218,1497,480,5819,2578,153,26,3063,5819,2017,201704,False,3842.0,0.3896408120770432,0.6602509022168758
534,DMART,Mar 2018,624.0,4045,439,540,5648,3400,147,68,2033,5648,2018,201804,False,4669.0,0.09402441636324695,0.8266643059490085
535,DMART,Mar 2019,624.0,4963,700,718,7006,4400,377,17,2212,7006,2019,201904,False,5587.0,0.12529085376767496,0.797459320582358
536,DMART,Mar 2020,648.0,10432,333,663,12076,5948,364,15,5749,12076,2020,202004,False,11080.0,0.030054151624548737,0.9175223583968202
537,DMART,Mar 2021,648.0,11536,393,1079,13655,7009,1020,3,5624,13655,2021,202104,False,12184.0,0.032255416940249505,0.8922738923471256
538,DMART,Mar 2022,648.0,13030,647,1146,15471,9260,1129,6,5076,15471,2022,202204,False,13678.0,0.04730223716917678,0.8841057462348911
539,DMART,Mar 2023,648.0,15430,643,1383,18105,11340,829,202,5733,18105,2023,202304,False,16078.0,0.039992536385122526,0.888041977354322
540,DMART,Mar 2024,651.0,18047,592,1882,21172,13415,935,107,6716,21172,2024,202404,False,18698.0,0.031661140228901485,0.8831475533723786
541,DMART,Sep 2024,651.0,19487,713,2189,23040,14542,1107,87,7304,23040,2024,202410,False,20138.0,0.03540570066540868,0.8740451388888889
542,DRREDDY,Mar 2013,85.0,6284,3682,3329,13380,4051,565,197,8567,13380,2013,201304,False,6369.0,0.5781127335531481,0.47600896860986547
543,DRREDDY,Mar 2014,85.0,7780,4477,3563,15906,4641,639,1067,9559,15906,2014,201404,False,7865.0,0.5692307692307692,0.49446749654218536
544,DRREDDY,Mar 2015,85.0,9768,4314,4290,18457,5377,529,2248,10303,18457,2015,201504,False,9853.0,0.4378361920227342,0.5338354012027957
545,DRREDDY,Mar 2016,85.0,12484,3352,4408,20330,6563,772,3833,9162,20330,2016,201604,False,12569.0,0.2666878828864667,0.6182488932611904
546,DRREDDY,Mar 2017,83.0,12179,4918,4474,21654,6931,3324,2110,9290,21654,2017,201704,False,12262.0,0.4010764964932311,0.5662695114066685
547,DRREDDY,Mar 2018,83.0,12489,5071,4706,22349,6968,3470,2298,9612,22349,2018,201804,False,12572.0,0.40335666560610883,0.5625307620027742
548,DRREDDY,Mar 2019,83.0,13941,3838,4557,22418,7191,2934,2587,9707,22418,2019,201904,False,14024.0,0.27367370222475756,0.6255687394058346
549,DRREDDY,Mar 2020,83.0,15516,2210,5414,23223,6850,1535,2678,12160,23223,2020,202004,False,15599.0,0.14167574844541317,0.6717047754381432
550,DRREDDY,Mar 2021,83.0,17558,3031,5915,26588,8206,1565,2212,14605,26588,2021,202104,False,17641.0,0.17181565670880336,0.6634948096885813
551,DRREDDY,Mar 2022,83.0,19129,3384,7149,29746,8122,1293,2616,17715,29746,2022,202204,False,19212.0,0.17613991255465333,0.6458683520473341
552,DRREDDY,Mar 2023,83.0,23203,1347,7576,32209,9219,1030,4986,16974,32209,2023,202304,False,23286.0,0.05784591600103066,0.7229656307243317
553,DRREDDY,Mar 2024,83.0,28171,2002,8523,38780,10426,1419,4930,22004,38780,2024,202404,False,28254.0,0.07085722375592836,0.7285714285714285
554,DRREDDY,Sep 2024,83.0,30666,4854,11125,46728,17254,1852,3663,23960,46728,2024,202410,False,30749.0,0.15785879215584248,0.6580422872795754
555,EICHERMOT,Dec 2012,27.0,1728,23,2694,4471,992,504,638,2337,4471,2012,201201,False,1755.0,0.013105413105413105,0.3925296354283158
556,EICHERMOT,Dec 2013,27.0,2028,84,3197,5337,1656,464,825,2391,5337,2013,201301,False,2055.0,0.040875912408759124,0.3850477796514896
557,EICHERMOT,Dec 2014,27.0,2489,58,3829,6403,2309,419,1078,2597,6403,2014,201401,False,2516.0,0.023052464228934817,0.3929408089957832
558,EICHERMOT,Mar 2016,27.0,3626,23,1263,4939,790,94,3388,667,4939,2016,201604,False,3653.0,0.006296194908294552,0.7396234055476817
559,EICHERMOT,Mar 2017,27.0,5318,112,1552,7009,873,374,4987,775,7009,2017,201704,False,5345.0,0.02095416276894294,0.762590954487088
560,EICHERMOT,Mar 2018,27.0,7003,151,2341,9522,1502,333,5581,2106,9522,2018,201804,False,7030.0,0.021479374110953058,0.738290275152279
561,EICHERMOT,Mar 2019,27.0,8891,187,2281,11387,1875,450,4923,4140,11387,2019,201904,False,8918.0,0.020968827091276072,0.7831737946781417
562,EICHERMOT,Mar 2020,27.0,9954,249,2220,12450,2378,312,5749,4011,12450,2020,202004,False,9981.0,0.024947400060114217,0.8016867469879518
563,EICHERMOT,Mar 2021,27.0,11411,219,2901,14559,2433,314,3902,7909,14559,2021,202104,False,11438.0,0.01914670396922539,0.7856308812418435
564,EICHERMOT,Mar 2022,27.0,12581,108,3424,16140,2424,505,7721,5490,16140,2022,202204,False,12608.0,0.008565989847715736,0.7811648079306072
565,EICHERMOT,Mar 2023,27.0,14963,288,3919,19198,2690,472,12321,3715,19198,2023,202304,False,14990.0,0.019212808539026016,0.780810501093864
566,EICHERMOT,Mar 2024,27.0,18018,419,4650,23115,2914,555,13527,6119,23115,2024,202404,False,18045.0,0.023219728456636186,0.7806619078520441
567,EICHERMOT,Sep 2024,27.0,18952,404,4997,24380,3490,230,14693,5968,24380,2024,202410,False,18979.0,0.021286685283734653,0.7784659557013945
568,GAIL,Mar 2013,1268.0,27526,16472,14542,59809,24303,18376,1254,15876,59809,2013,201304,False,28794.0,0.5720636243661874,0.48143256031700915
569,GAIL,Mar 2014,1268.0,31188,18537,15872,66865,27779,18490,1282,19314,66865,2014,201404,False,32456.0,0.5711424698052748,0.48539594705750394
570,GAIL,Mar 2015,1268.0,32754,18291,17355,69669,33976,13806,1272,20615,69669,2015,201504,False,34022.0,0.5376227147140086,0.4883377111771376
571,GAIL,Mar 2016,1268.0,35135,9052,13608,59063,29946,3688,9844,15584,59063,2016,201604,False,36403.0,0.24866082465730846,0.6163418722381186
572,GAIL,Mar 2017,1691.0,37614,6553,12433,58291,30092,4126,10125,13948,58291,2017,201704,False,39305.0,0.16672179112072255,0.6742893414077645
573,GAIL,Mar 2018,2255.0,39424,3876,15798,61353,30480,5938,10452,14482,61353,2018,201804,False,41679.0,0.09299647304397898,0.6793310840545694
574,GAIL,Mar 2019,2255.0,43749,2224,20199,68426,32700,9738,10722,15267,68426,2019,201904,False,46004.0,0.04834362229371359,0.67231754011633
575,GAIL,Mar 2020,4510.0,44758,6912,18754,74934,38230,11666,9893,15145,74934,2020,202004,False,49268.0,0.14029390273605585,0.6574852536899138
576,GAIL,Mar 2021,4440.0,48742,7873,19975,81030,41160,13400,13058,13413,81030,2021,202104,False,53182.0,0.14803881012372608,0.6563248179686536
577,GAIL,Mar 2022,4440.0,59674,9216,23254,96584,44572,15490,16408,20114,96584,2022,202204,False,64114.0,0.14374395607823565,0.66381595295287
578,GAIL,Mar 2023,6575.0,58352,17816,25062,107805,49697,16646,17248,24214,107805,2023,202304,False,64927.0,0.274400480539683,0.6022633458559437
579,GAIL,Mar 2024,6575.0,70422,21794,25944,124735,55188,23627,21910,24010,124735,2024,202404,False,76997.0,0.28304998896060884,0.6172846434441015
580,GAIL,Sep 2024,6575.0,77234,19632,25548,128989,54348,26281,24103,24257,128989,2024,202410,False,83809.0,0.23424691858869573,0.6497375745218584
581,GODREJCP,Mar 2013,34.0,3279,2456,1926,7695,4496,141,121,2937,7695,2013,201304,False,3313.0,0.7413220645940235,0.43053931124106565
582,GODREJCP,Mar 2014,34.0,3741,2373,2171,8320,5121,167,136,2895,8320,2014,201404,False,3775.0,0.6286092715231788,0.45372596153846156
583,GODREJCP,Mar 2015,34.0,4277,2717,2097,9125,5551,225,186,3164,9125,2015,201504,False,4311.0,0.6302482022732545,0.47243835616438357
584,GODREJCP,Mar 2016,34.0,4233,2891,2521,9679,5931,44,190,3514,9679,2016,201604,False,4267.0,0.67752519334427,0.4408513276164893
585,GODREJCP,Mar 2017,34.0,5268,4001,3637,12940,8083,97,934,3826,12940,2017,201704,False,5302.0,0.7546208977744248,0.4097372488408037
586,GODREJCP,Mar 2018,68.0,6190,3508,4098,13864,8315,84,997,4468,13864,2018,201804,False,6258.0,0.5605624800255673,0.45138488170802077
587,GODREJCP,Mar 2019,102.0,7165,3382,3445,14094,8670,52,516,4855,14094,2019,201904,False,7267.0,0.4653914958029448,0.5156094792110117
588,GODREJCP,Mar 2020,102.0,7796,3575,3407,14880,9231,57,672,4920,14880,2020,202004,False,7898.0,0.45264623955431754,0.5307795698924731
589,GODREJCP,Mar 2021,102.0,9337,1864,2941,14244,8905,57,679,4602,14244,2021,202104,False,9439.0,0.1974785464561924,0.6626649817467004
590,GODREJCP,Mar 2022,102.0,11454,1704,2822,16082,9219,116,1015,5731,16082,2022,202204,False,11556.0,0.1474558670820353,0.7185673423703519
591,GODREJCP,Mar 2023,102.0,13692,1130,2513,17437,9934,45,3029,4429,17437,2023,202304,False,13794.0,0.08191967522111063,0.7910764466364627
592,GODREJCP,Mar 2024,102.0,12496,3222,2571,18392,10440,83,3504,4365,18392,2024,202404,False,12598.0,0.2557548817272583,0.6849717268377555
593,GODREJCP,Sep 2024,102.0,12068,3828,2986,18984,10498,199,3517,4771,18984,2024,202410,False,12170.0,0.314543960558751,0.6410661609776654
594,GRASIM,Mar 2013,92.0,19565,9550,14916,44123,20561,6084,8011,9467,44123,2013,201304,False,19657.0,0.48583201912804597,0.4455046121070643
595,GRASIM,Mar 2014,92.0,21523,9681,16441,47736,25209,4045,7611,10872,47736,2014,201404,False,21615.0,0.44788341429562806,0.45280291603821016
596,GRASIM,Mar 2015,92.0,23048,11930,18963,54033,31828,2755,7255,12194,54033,2015,201504,False,23140.0,0.5155574762316335,0.4282568060259471
597,GRASIM,Mar 2016,93.0,27336,12505,19642,59576,34271,1788,10601,12916,59576,2016,201604,False,27429.0,0.45590433482810166,0.4604035181952464
598,GRASIM,Mar 2017,93.0,31294,9213,22147,62747,34786,1297,14200,12464,62747,2017,201704,False,31387.0,0.29352916812693153,0.5002151497282739
599,GRASIM,Mar 2018,131.0,57230,67070,83467,207899,69257,2290,65995,70356,207899,2018,201804,False,57361.0,1.1692613448161644,0.2759080130255557
600,GRASIM,Mar 2019,132.0,57888,84487,98620,241127,87129,2766,62747,88484,241127,2019,201904,False,58020.0,1.4561702861082386,0.24062008816930497
601,GRASIM,Mar 2020,132.0,56501,84777,102772,244181,87736,3904,66337,86204,244181,2020,202004,False,56633.0,1.4969540727137889,0.23193041227613942
602,GRASIM,Mar 2021,132.0,65362,79078,122777,267349,85023,5769,88017,88540,267349,2021,202104,False,65494.0,1.2074083122118056,0.24497566850820462
603,GRASIM,Mar 2022,132.0,75567,74744,138706,289149,88996,6615,96766,96771,289149,2022,202204,False,75699.0,0.9873842454986196,0.2617992799560088
604,GRASIM,Mar 2023,132.0,78610,103039,155042,336823,94896,7778,105355,128793,336823,2023,202304,False,78742.0,1.3085646795864976,0.2337785721283879
605,GRASIM,Mar 2024,133.0,88520,137155,186309,412116,100494,18358,129306,163959,412116,2024,202404,False,88653.0,1.5470993649397087,0.21511661765134088
606,GRASIM,Sep 2024,134.0,92784,158159,197376,448454,109643,15903,102453,220454,448454,2024,202410,False,92918.0,1.7021352159969005,0.20719627877106683
607,HAL,Mar 2016,5.0,115,18,38,176,84,21,0,71,176,2016,201604,False,120.0,0.15,0.6818181818181818
608,HAL,Mar 2017,5.0,128,2,34,170,75,1,22,72,170,2017,201704,False,133.0,0.015037593984962405,0.7823529411764706
609,HAL,Mar 2018,5.0,125,3,33,166,66,1,24,74,166,2018,201804,False,130.0,0.023076923076923078,0.7831325301204819
610,HAL,Mar 2019,5.0,128,8,33,175,59,0,22,93,175,2019,201904,False,133.0,0.06015037593984962,0.76
611,HAL,Mar 2020,5.0,133,2,33,173,50,0,18,104,173,2020,202004,False,138.0,0.014492753623188406,0.7976878612716763
612,HAL,Mar 2021,5.0,139,6,36,186,45,0,17,124,186,2021,202104,False,144.0,0.041666666666666664,0.7741935483870968
613,HAL,Mar 2022,5.0,148,12,36,202,45,1,29,127,202,2022,202204,False,153.0,0.0784313725490196,0.7574257425742574
614,HAL,Mar 2023,5.0,172,47,47,271,57,23,35,156,271,2023,202304,False,177.0,0.2655367231638418,0.6531365313653137
615,HAL,Mar 2024,5.0,194,123,127,450,240,9,43,158,450,2024,202404,False,199.0,0.6180904522613065,0.44222222222222224
616,HAL,Sep 2024,5.0,202,124,145,476,244,3,48,181,476,2024,202410,False,207.0,0.5990338164251208,0.43487394957983194
630,HCLTECH,Jun 2013,139.0,13025,1044,8191,22399,6753,494,713,14440,22399,2013,201307,False,13164.0,0.07930720145852324,0.5877048082503683
631,HCLTECH,Jun 2014,140.0,19410,1018,9412,29980,7444,531,662,21343,29980,2014,201407,False,19550.0,0.05207161125319693,0.652101400933956
632,HCLTECH,Jun 2015,281.0,23943,648,10372,35245,8275,552,869,25548,35245,2015,201507,False,24224.0,0.026750330250990752,0.6873031635693007
633,HCLTECH,Mar 2016,282.0,27109,1090,10859,39341,9716,611,698,28315,39341,2016,201604,False,27391.0,0.03979409295023913,0.6962456470349
634,HCLTECH,Mar 2017,285.0,32664,582,12231,45762,15235,448,1306,28773,45762,2017,201704,False,32949.0,0.01766366202312665,0.7200078667890389
635,HCLTECH,Mar 2018,278.0,36108,557,11046,47989,18753,320,2660,26256,47989,2018,201804,False,36386.0,0.015308085527400648,0.7582154243680843
636,HCLTECH,Mar 2019,271.0,41095,4195,12788,58349,22888,235,2305,32921,58349,2019,201904,False,41366.0,0.10141178745829908,0.7089410272669626
637,HCLTECH,Mar 2020,543.0,50724,7986,23566,82819,37490,400,7066,37863,82819,2020,202004,False,51267.0,0.15577271929311254,0.6190246199543583
638,HCLTECH,Mar 2021,543.0,59370,6864,19270,86047,37145,312,6862,41728,86047,2021,202104,False,59913.0,0.11456612087526914,0.696282264343905
639,HCLTECH,Mar 2022,543.0,61371,6343,20664,88921,35077,129,6351,47364,88921,2022,202204,False,61914.0,0.10244855767677746,0.6962809685001293
640,HCLTECH,Mar 2023,543.0,64862,4794,23051,93250,34619,40,5495,53096,93250,2023,202304,False,65405.0,0.07329714853604465,0.7013941018766756
641,HCLTECH,Mar 2024,543.0,67720,5758,24985,99006,35063,108,7137,56698,99006,2024,202404,False,68263.0,0.08435023365512796,0.6894834656485466
642,HCLTECH,Sep 2024,543.0,68332,5791,25097,99763,34480,172,7642,57469,99763,2024,202410,False,68875.0,0.08407985480943739,0.6903862153303328
643,HAVELLS,Mar 2013,62.0,1380,982,2034,4458,1500,25,0,2933,4458,2013,201304,False,1442.0,0.680998613037448,0.3234634365186182
644,HAVELLS,Mar 2014,62.0,1604,1054,2613,5332,1600,44,0,3688,5332,2014,201404,False,1666.0,0.6326530612244898,0.3124531132783196
645,HAVELLS,Mar 2015,62.0,1756,424,2546,4788,1541,38,0,3209,4788,2015,201504,False,1818.0,0.23322332233223322,0.37969924812030076
646,HAVELLS,Mar 2016,62.0,2965,134,1225,4387,1224,20,189,2954,4387,2016,201604,False,3027.0,0.04426825239511067,0.6899931616138592
647,HAVELLS,Mar 2017,62.0,3214,208,1683,5168,1300,12,162,3694,5168,2017,201704,False,3276.0,0.06349206349206349,0.6339009287925697
648,HAVELLS,Mar 2018,63.0,3667,115,2763,6608,2819,24,0,3765,6608,2018,201804,False,3730.0,0.030831099195710455,0.5644673123486683
649,HAVELLS,Mar 2019,63.0,4135,94,2856,7148,2904,233,0,4012,7148,2019,201904,False,4198.0,0.022391615054787994,0.5872971460548405
650,HAVELLS,Mar 2020,63.0,4249,72,2690,7073,3350,86,0,3638,7073,2020,202004,False,4312.0,0.016697588126159554,0.609642301710731
651,HAVELLS,Mar 2021,63.0,5114,521,3155,8852,3290,90,306,5166,8852,2021,202104,False,5177.0,0.10063743480780375,0.5848395842747401
652,HAVELLS,Mar 2022,63.0,5940,616,3904,10523,3434,57,426,6606,10523,2022,202204,False,6003.0,0.10261535898717308,0.5704646963793595
653,HAVELLS,Mar 2023,63.0,6563,223,4309,11157,3621,166,201,7170,11157,2023,202304,False,6626.0,0.03365529731361304,0.5938872456753608
654,HAVELLS,Mar 2024,63.0,7384,303,4683,12433,3988,299,20,8126,12433,2024,202404,False,7447.0,0.040687525177924,0.5989704817823535
655,HAVELLS,Sep 2024,63.0,7731,332,4718,12843,4488,130,20,8206,12843,2024,202410,False,7794.0,0.042596869386707724,0.6068675543097407
656,HDFCBANK,Mar 2013,476.0,36167,335588,35492,407723,2773,0,110960,293989,407723,2013,201304,False,36643.0,9.158311273640258,0.08987229074641362
657,HDFCBANK,Mar 2014,480.0,43687,416677,42776,503620,3026,0,119571,381023,503620,2014,201404,False,44167.0,9.434125025471506,0.0876990588141853
658,HDFCBANK,Mar 2015,501.0,62653,509762,34181,607097,3225,0,149454,454417,607097,2015,201504,False,63154.0,8.071729423314437,0.10402620997962435
659,HDFCBANK,Mar 2016,506.0,73798,649587,38321,762212,3667,0,193634,564912,762212,2016,201604,False,74304.0,8.742288436692506,0.09748468929904017
660,HDFCBANK,Mar 2017,513.0,91281,741550,59000,892344,4000,0,210777,677567,892344,2017,201704,False,91794.0,8.078414711201168,0.10286840052715096
661,HDFCBANK,Mar 2018,519.0,109080,944817,48770,1103186,4008,0,238461,860717,1103186,2018,201804,False,109599.0,8.620671721457313,0.09934770745821647
662,HDFCBANK,Mar 2019,545.0,153128,1080235,58898,1292806,4369,0,289446,998991,1292806,2019,201904,False,153673.0,7.02943913374503,0.11886779609624336
663,HDFCBANK,Mar 2020,548.0,175810,1333041,71430,1580830,4776,0,389305,1186750,1580830,2020,202004,False,176358.0,7.558721464294219,0.11156038283686417
664,HDFCBANK,Mar 2021,551.0,209259,1511418,78279,1799507,5248,0,438823,1355435,1799507,2021,202104,False,209810.0,7.20374624660407,0.11659304465056262
665,HDFCBANK,Mar 2022,555.0,246772,1784970,90639,2122934,6432,0,449264,1667238,2122934,2022,202204,False,247327.0,7.217044641304831,0.11650244425874756
666,HDFCBANK,Mar 2023,558.0,288880,2139212,101783,2530432,8431,0,511582,2010419,2530432,2023,202304,False,289438.0,7.39091618930479,0.1143828405584501
667,HDFCBANK,Mar 2024,760.0,455636,3107503,466296,4030194,12604,0,1005682,3011909,4030194,2024,202404,False,456396.0,6.808786667718385,0.11324417633493573
668,HDFCLIFE,Mar 2013,1995.0,-658,0,40581,41918,252,29,40404,1232,41918,2013,201304,False,1337.0,0.0,0.03189560570637912
669,HDFCLIFE,Mar 2014,1995.0,-67,0,50347,52275,279,10,50527,1458,52275,2014,201404,False,1928.0,0.0,0.03688187470109995
670,HDFCLIFE,Mar 2015,1995.0,546,0,66767,69309,346,6,67024,1932,69309,2015,201504,False,2541.0,0.0,0.03666190538025365
671,HDFCLIFE,Mar 2016,1995.0,1108,0,73441,76544,335,12,74144,2053,76544,2016,201604,False,3103.0,0.0,0.04053877508361204
672,HDFCLIFE,Mar 2017,1998.0,1828,0,91270,95097,337,16,91723,3020,95097,2017,201704,False,3826.0,0.0,0.04023260460372041
673,HDFCLIFE,Mar 2018,2012.0,2693,0,105778,110483,336,5,106590,3551,110483,2018,201804,False,4705.0,0.0,0.04258573717223464
674,HDFCLIFE,Mar 2019,2017.0,3625,0,124378,130020,370,10,124958,4682,130020,2019,201904,False,5642.0,0.0,0.043393324103984006
675,HDFCLIFE,Mar 2020,2019.0,4788,0,125417,132224,322,8,127256,4637,132224,2020,202004,False,6807.0,0.0,0.05148082042594385
676,HDFCLIFE,Mar 2021,2021.0,6619,600,170415,179655,585,14,173564,5493,179655,2021,202104,False,8640.0,0.06944444444444445,0.04809217667195458
677,HDFCLIFE,Mar 2022,2113.0,13501,600,214521,230734,6605,20,216551,7559,230734,2022,202204,False,15614.0,0.038427052645062125,0.06767099777232657
678,HDFCLIFE,Mar 2023,2149.0,10844,950,234126,248069,997,31,238197,8844,248069,2023,202304,False,12993.0,0.07311629338874778,0.052376556522580414
679,HDFCLIFE,Mar 2024,2151.0,12515,950,287071,302687,1549,28,291128,9982,302687,2024,202404,False,14666.0,0.06477567162143734,0.04845269205482892
